CustomerID,Age,Gender,City,Postcode,IncomeBand,CreditScore,PolicyStatus,Beneficiary
CUST04092,42,Female,Birmingham,B5 4AB,£25–40k,651,Active,Spouse
CUST04093,38,Female,Glasgow,G73 7JM,£15–25k,768,Active,Spouse
CUST04094,34,Male,Manchester,B93 4SB,£15–25k,628,Active,Spouse
CUST04095,53,Male,London,B95 6DE,>£60k,696,Active,Spouse
CUST04096,35,Female,Manchester,LS94 8KM,£40–60k,664,Active,Spouse
CUST04097,18,Female,Liverpool,CF91 7GK,£25–40k,668,Active,Spouse
CUST04098,60,Female,Belfast,L81 8AR,>£60k,644,Active,Spouse
CUST04099,81,Male,Bristol,M74 4CI,£40–60k,698,Active,Spouse
CUST04100,18,Female,Liverpool,CF39 4IW,<£15k,615,Active,Spouse
CUST04101,18,Male,Liverpool,BS50 4CC,>£60k,826,Active,Spouse
CUST04102,48,Female,Leeds,CF71 6BG,>£60k,644,Active,Spouse
CUST04103,54,Male,Glasgow,B25 7FV,£15–25k,772,Active,Spouse
CUST04104,57,Female,Birmingham,SW32 4JO,£25–40k,748,Active,Spouse
CUST04105,38,Male,Glasgow,B34 7GU,£40–60k,646,Active,Spouse
CUST04106,52,Female,Manchester,SW39 4VO,£25–40k,650,Active,Spouse
CUST04107,38,Male,Belfast,BS65 7ZR,£40–60k,652,Active,Spouse
CUST04108,34,Female,London,SW71 6WW,£40–60k,734,Active,Spouse
CUST04109,33,Male,Birmingham,BT36 7YS,£15–25k,735,Active,Spouse
CUST04110,63,Female,London,B84 2UV,>£60k,667,Active,Spouse
CUST04111,28,Male,Edinburgh,EH37 2OI,£25–40k,757,Active,Spouse
CUST04112,49,Male,Leeds,SW39 4KB,£25–40k,653,Active,Spouse
CUST04113,39,Female,Birmingham,LS69 6BF,£25–40k,721,Active,Spouse
CUST04114,22,Female,Birmingham,CF79 5NM,£25–40k,799,Active,Spouse
CUST04115,58,Male,Liverpool,B58 6XY,£15–25k,699,Active,Spouse
CUST04116,68,Male,Birmingham,LS26 3QE,£25–40k,783,Active,Spouse
CUST04117,41,Female,Belfast,LS2 3AE,£40–60k,682,Active,Spouse
CUST04118,41,Female,Liverpool,BS74 2GG,£40–60k,731,Active,Spouse
CUST04119,51,Female,London,LS3 4GI,£25–40k,591,Active,Spouse
CUST04120,50,Female,Bristol,EH57 2XW,£40–60k,722,Active,Spouse
CUST04121,18,Female,Manchester,BS59 6AO,£25–40k,685,Active,Spouse
CUST04122,45,Male,Bristol,B62 6YK,£40–60k,601,Active,Spouse
CUST04123,26,Female,Leeds,SW23 5UL,£40–60k,649,Active,Spouse
CUST04124,53,Female,Leeds,SW11 3HX,£40–60k,775,Active,Spouse
CUST04125,52,Male,Belfast,CF99 5PF,>£60k,706,Active,Spouse
CUST04126,55,Male,Leeds,SW28 5WZ,£25–40k,554,Active,Spouse
CUST04127,62,Male,Birmingham,SW17 9JO,£25–40k,691,Active,Spouse
CUST04128,60,Male,Manchester,BT95 1CO,£40–60k,737,Active,Spouse
CUST04129,33,Male,Birmingham,B85 3JB,<£15k,713,Active,Spouse
CUST04130,34,Male,Liverpool,SW57 7IV,£15–25k,726,Active,Spouse
CUST04131,71,Female,Cardiff,EH94 2PU,£25–40k,726,Active,Spouse
CUST04132,18,Female,Edinburgh,L34 7DT,£15–25k,651,Active,Spouse
CUST04133,58,Male,Belfast,B34 1ML,£40–60k,648,Active,Spouse
CUST04134,63,Male,Cardiff,LS69 8EZ,£15–25k,638,Active,Spouse
CUST04135,60,Female,Edinburgh,B44 9CF,£25–40k,668,Active,Spouse
CUST04136,53,Female,Birmingham,L77 1ZS,£40–60k,753,Active,Spouse
CUST04137,48,Female,Liverpool,BS51 9JW,<£15k,674,Active,Spouse
CUST04138,48,Female,Glasgow,CF93 3HP,£40–60k,691,Active,Spouse
CUST04139,45,Female,Leeds,LS58 2ZF,>£60k,608,Active,Spouse
CUST04140,55,Female,Manchester,B11 2BD,>£60k,710,Active,Spouse
CUST04141,18,Female,Cardiff,EH66 1HW,£15–25k,678,Active,Spouse
CUST04142,18,Female,Liverpool,CF54 1VC,>£60k,702,Active,Spouse
CUST04143,52,Male,Edinburgh,SW63 5WB,£25–40k,660,Active,Spouse
CUST04144,34,Female,Leeds,BT20 6DS,£15–25k,675,Active,Spouse
CUST04145,33,Female,Belfast,BT33 6FT,£40–60k,645,Active,Spouse
CUST04146,18,Female,Liverpool,M64 2FF,£40–60k,654,Active,Spouse
CUST04147,22,Female,Birmingham,EH50 5HH,£40–60k,769,Active,Spouse
CUST04148,65,Female,Cardiff,EH24 3AL,£25–40k,727,Active,Spouse
CUST04149,61,Male,Glasgow,B19 2MF,£40–60k,649,Active,Spouse
CUST04150,52,Male,Bristol,L88 5SU,<£15k,728,Active,Spouse
CUST04151,48,Female,Bristol,LS25 1WR,£40–60k,673,Active,Spouse
CUST04152,44,Female,Leeds,LS38 5JO,£40–60k,713,Active,Spouse
CUST04153,48,Female,London,G65 9PQ,>£60k,642,Active,Spouse
CUST04154,64,Male,Belfast,BT43 1IO,£25–40k,702,Active,Spouse
CUST04155,56,Female,London,B2 6TV,£15–25k,665,Active,Spouse
CUST04156,51,Male,Bristol,CF88 6CT,<£15k,706,Active,Spouse
CUST04157,32,Male,Liverpool,LS88 8PI,<£15k,699,Active,Spouse
CUST04158,40,Female,Belfast,B51 7UV,£15–25k,686,Active,Spouse
CUST04159,58,Female,Leeds,B77 6NH,£25–40k,692,Active,Spouse
CUST04160,57,Female,Glasgow,B58 8PK,£25–40k,732,Active,Spouse
CUST04161,46,Male,Birmingham,B46 3AN,>£60k,759,Active,Spouse
CUST04162,58,Male,Manchester,BS45 9CE,£15–25k,705,Active,Spouse
CUST04163,47,Female,Belfast,B4 6SX,>£60k,759,Active,Spouse
CUST04164,53,Female,Birmingham,B76 5DC,£40–60k,776,Active,Spouse
CUST04165,42,Male,Liverpool,BS28 1ES,£40–60k,633,Active,Spouse
CUST04166,34,Male,Liverpool,L97 7HN,£25–40k,592,Active,Spouse
CUST04167,33,Male,Leeds,EH86 3UN,£40–60k,735,Active,Spouse
CUST04168,42,Male,Birmingham,BT93 5VY,£15–25k,647,Active,Spouse
CUST04169,36,Female,Birmingham,SW56 7CK,>£60k,715,Active,Spouse
CUST04170,37,Male,Glasgow,BT66 1UV,£25–40k,685,Active,Spouse
CUST04171,23,Female,Cardiff,L13 4GX,£40–60k,767,Active,Spouse
CUST04172,64,Female,Manchester,LS84 9YB,<£15k,650,Active,Spouse
CUST04173,39,Female,London,G74 9HW,£25–40k,586,Active,Spouse
CUST04174,60,Female,Birmingham,M83 2FE,£25–40k,625,Active,Spouse
CUST04175,44,Male,Manchester,B10 6XJ,£25–40k,639,Active,Spouse
CUST04176,44,Male,Cardiff,M92 6RE,£25–40k,749,Active,Spouse
CUST04177,52,Female,Bristol,CF54 9PM,£15–25k,736,Active,Spouse
CUST04178,81,Other,Glasgow,SW14 2QK,£25–40k,619,Active,Spouse
CUST04179,43,Male,Glasgow,CF69 1MJ,£40–60k,816,Active,Spouse
CUST04180,48,Male,Glasgow,B87 1BZ,<£15k,699,Active,Spouse
CUST04181,40,Male,Bristol,B73 9PO,£15–25k,706,Active,Spouse
CUST04182,44,Male,Cardiff,EH32 6QK,£25–40k,802,Active,Spouse
CUST04183,56,Female,Bristol,BS37 7XJ,£40–60k,690,Active,Spouse
CUST04184,55,Female,Manchester,BT56 3GJ,>£60k,654,Active,Spouse
CUST04185,44,Female,Birmingham,M79 3WN,<£15k,669,Active,Spouse
CUST04186,54,Male,Birmingham,B10 4FA,>£60k,692,Active,Spouse
CUST04187,46,Female,Glasgow,M6 5FT,£25–40k,687,Active,Spouse
CUST04188,49,Male,Glasgow,CF28 2JX,>£60k,738,Active,Spouse
CUST04189,64,Male,Edinburgh,CF73 2CP,>£60k,682,Active,Spouse
CUST04190,30,Female,Belfast,EH20 7ST,<£15k,721,Active,Spouse
CUST04191,27,Male,Belfast,BT36 9DU,£15–25k,680,Active,Spouse
CUST04192,23,Female,Birmingham,CF90 4DX,£15–25k,850,Active,Spouse
CUST04193,62,Male,Cardiff,SW8 4NN,>£60k,762,Active,Spouse
CUST04194,65,Male,Bristol,SW95 3WA,<£15k,754,Active,Spouse
CUST04195,48,Male,London,SW45 4XF,£15–25k,714,Active,Spouse
CUST04196,63,Female,Cardiff,L25 9MG,<£15k,778,Active,Spouse
CUST04197,31,Male,Manchester,SW42 1KZ,<£15k,690,Active,Spouse
CUST04198,45,Female,Birmingham,G32 9HR,<£15k,756,Active,Spouse
CUST04199,33,Male,London,L71 3NZ,£40–60k,649,Active,Spouse
CUST04200,26,Male,Belfast,B85 1BO,<£15k,670,Active,Spouse
CUST04201,40,Female,Bristol,CF90 7FO,£40–60k,793,Active,Spouse
CUST04202,57,Male,Bristol,LS30 3RG,<£15k,756,Active,Spouse
CUST04203,30,Male,Cardiff,BT50 4GP,>£60k,687,Active,Spouse
CUST04204,55,Male,Bristol,M65 6UD,£40–60k,708,Active,Spouse
CUST04205,52,Male,Cardiff,BS23 7OD,<£15k,625,Active,Spouse
CUST04206,46,Female,Leeds,BS71 5YD,£15–25k,744,Active,Spouse
CUST04207,30,Female,London,M25 3VQ,£25–40k,600,Active,Spouse
CUST04208,30,Male,Birmingham,LS29 3DV,£25–40k,773,Active,Spouse
CUST04209,28,Male,Cardiff,CF94 4LF,£25–40k,700,Active,Spouse
CUST04210,19,Male,Edinburgh,BT94 2QP,<£15k,649,Active,Spouse
CUST04211,47,Female,Liverpool,SW52 8PM,<£15k,699,Active,Spouse
CUST04212,60,Female,Manchester,SW55 6SF,£25–40k,723,Active,Spouse
CUST04213,30,Male,London,CF67 2UI,£25–40k,686,Active,Spouse
CUST04214,38,Male,Leeds,M80 3OT,£25–40k,575,Active,Spouse
CUST04215,68,Male,Edinburgh,BS15 8QW,£40–60k,702,Active,Spouse
CUST04216,48,Male,Manchester,L76 7SR,>£60k,739,Active,Spouse
CUST04217,54,Male,Leeds,CF89 5LV,£40–60k,746,Active,Spouse
CUST04218,39,Female,Edinburgh,B95 1WX,£15–25k,671,Active,Spouse
CUST04219,61,Male,Birmingham,BS49 6WM,£40–60k,796,Active,Spouse
CUST04220,19,Male,Cardiff,BS98 3TL,£15–25k,762,Active,Spouse
CUST04221,41,Female,Belfast,M18 6OG,£25–40k,695,Active,Spouse
CUST04222,18,Female,Glasgow,BT65 3KK,£15–25k,700,Active,Spouse
CUST04223,36,Male,Leeds,BT35 7UU,<£15k,570,Active,Spouse
CUST04224,62,Male,London,EH95 5ES,<£15k,711,Active,Spouse
CUST04225,50,Female,Belfast,SW57 5UP,£25–40k,770,Active,Spouse
CUST04226,55,Male,Birmingham,BT53 7SJ,£25–40k,622,Active,Spouse
CUST04227,58,Male,Manchester,EH74 7PA,<£15k,608,Active,Spouse
CUST04228,54,Male,Cardiff,SW71 8JV,<£15k,811,Active,Spouse
CUST04229,54,Male,Edinburgh,G72 6VT,>£60k,680,Active,Spouse
CUST04230,72,Male,Belfast,G52 5CQ,£15–25k,711,Active,Spouse
CUST04231,31,Male,Leeds,BT65 5DN,£15–25k,662,Active,Spouse
CUST04232,35,Female,Edinburgh,LS37 8QU,<£15k,825,Active,Spouse
CUST04233,53,Male,Liverpool,LS52 9ZR,£15–25k,737,Active,Spouse
CUST04234,51,Male,Manchester,BS38 9AI,£25–40k,715,Active,Spouse
CUST04235,37,Female,Glasgow,L2 3VU,<£15k,631,Active,Spouse
CUST04236,50,Female,Cardiff,BS2 6FD,£15–25k,806,Active,Spouse
CUST04237,49,Male,London,B52 3OB,£40–60k,777,Active,Spouse
CUST04238,19,Female,Bristol,BS38 9TB,>£60k,718,Active,Spouse
CUST04239,37,Female,London,CF23 5RI,<£15k,641,Active,Spouse
CUST04240,67,Female,Liverpool,CF14 4AR,>£60k,675,Active,Spouse
CUST04241,53,Male,Cardiff,BT72 4VZ,£40–60k,693,Active,Spouse
CUST04242,25,Female,London,L62 5VR,<£15k,744,Active,Spouse
CUST04243,39,Female,Cardiff,LS80 8IX,<£15k,753,Active,Spouse
CUST04244,32,Female,Manchester,CF45 7HA,£25–40k,669,Active,Spouse
CUST04245,53,Male,Birmingham,EH48 1BA,<£15k,653,Active,Spouse
CUST04246,55,Female,Leeds,SW87 6XM,£25–40k,586,Active,Spouse
CUST04247,27,Female,Bristol,M76 6UG,>£60k,704,Active,Spouse
CUST04248,78,Other,London,L50 5DR,>£60k,737,Active,Spouse
CUST04249,46,Female,Glasgow,BT25 8RV,£25–40k,730,Active,Spouse
CUST04250,39,Male,Glasgow,BS58 1QY,£15–25k,582,Active,Spouse
CUST04251,40,Female,Edinburgh,SW84 2QP,>£60k,684,Active,Spouse
CUST04252,62,Female,Birmingham,BS83 1AD,>£60k,741,Active,Spouse
CUST04253,29,Female,Leeds,BS48 2BH,£25–40k,569,Active,Spouse
CUST04254,43,Male,Glasgow,G39 5ET,>£60k,667,Active,Spouse
CUST04255,70,Female,Belfast,SW51 8IV,£40–60k,773,Active,Spouse
CUST04256,25,Female,Liverpool,BS72 7LF,£40–60k,739,Active,Spouse
CUST04257,52,Female,Glasgow,SW49 3ZY,<£15k,727,Active,Spouse
CUST04258,85,Male,Birmingham,M42 6TT,£40–60k,695,Active,Spouse
CUST04259,56,Other,Bristol,EH18 6NY,£15–25k,756,Active,Spouse
CUST04260,50,Male,Birmingham,B24 2TA,<£15k,800,Active,Spouse
CUST04261,48,Female,Liverpool,LS28 5OZ,£25–40k,752,Active,Spouse
CUST04262,35,Male,London,G64 5PM,>£60k,631,Active,Spouse
CUST04263,53,Male,Glasgow,CF37 6LT,<£15k,698,Active,Spouse
CUST04264,45,Male,Leeds,BT56 6FD,£15–25k,681,Active,Spouse
CUST04265,57,Female,Leeds,CF29 6AP,>£60k,711,Active,Spouse
CUST04266,78,Female,Manchester,B37 6XL,£25–40k,709,Active,Spouse
CUST04267,51,Female,Leeds,M22 1AX,£40–60k,759,Active,Spouse
CUST04268,53,Male,Leeds,BS17 3CC,£25–40k,633,Active,Spouse
CUST04269,42,Female,Edinburgh,LS82 3UO,£40–60k,656,Active,Spouse
CUST04270,52,Male,Edinburgh,B55 5RU,<£15k,717,Active,Spouse
CUST04271,58,Male,Cardiff,LS80 6RK,£15–25k,764,Active,Spouse
CUST04272,34,Male,Liverpool,CF42 3FS,£40–60k,762,Active,Spouse
CUST04273,63,Female,Glasgow,B88 6EW,£25–40k,644,Active,Spouse
CUST04274,51,Male,Liverpool,M52 2QK,£40–60k,785,Active,Spouse
CUST04275,42,Female,Edinburgh,L79 2OC,£25–40k,702,Active,Spouse
CUST04276,51,Male,London,L7 9UB,£25–40k,523,Active,Spouse
CUST04277,47,Male,Liverpool,G77 2IO,£25–40k,714,Active,Spouse
CUST04278,55,Male,Edinburgh,G35 8HY,£15–25k,742,Active,Spouse
CUST04279,44,Female,Liverpool,LS46 3JO,£40–60k,807,Active,Spouse
CUST04280,34,Male,Cardiff,G15 8DL,£15–25k,753,Active,Spouse
CUST04281,18,Female,Belfast,G90 8GI,<£15k,706,Active,Spouse
CUST04282,18,Female,Glasgow,BT27 1KH,£25–40k,710,Active,Spouse
CUST04283,52,Male,Edinburgh,CF69 1HG,£40–60k,683,Active,Spouse
CUST04284,46,Female,Manchester,CF28 7CZ,<£15k,747,Active,Spouse
CUST04285,18,Male,Manchester,LS31 9TF,£25–40k,673,Active,Spouse
CUST04286,66,Female,Bristol,SW66 8QR,<£15k,632,Active,Spouse
CUST04287,35,Male,Birmingham,CF9 6ZF,£40–60k,585,Active,Spouse
CUST04288,38,Female,Edinburgh,CF61 4AJ,>£60k,696,Active,Spouse
CUST04289,84,Male,Cardiff,BS24 6VC,£15–25k,727,Active,Spouse
CUST04290,39,Female,Liverpool,B16 8WJ,£25–40k,609,Active,Spouse
CUST04291,35,Male,Bristol,L85 4KX,£25–40k,651,Active,Spouse
CUST04292,18,Female,Leeds,EH66 1DQ,£15–25k,630,Active,Spouse
CUST04293,39,Male,Belfast,M46 7VP,£40–60k,686,Active,Spouse
CUST04294,56,Female,Leeds,G36 7PC,£15–25k,790,Active,Spouse
CUST04295,41,Male,Edinburgh,EH96 7FS,£25–40k,755,Active,Spouse
CUST04296,39,Male,Bristol,BT9 5HG,<£15k,646,Active,Spouse
CUST04297,55,Male,Bristol,B76 5MU,<£15k,675,Active,Spouse
CUST04298,33,Female,Bristol,G44 1TS,<£15k,643,Active,Spouse
CUST04299,20,Female,Belfast,BT4 1DB,>£60k,704,Active,Spouse
CUST04300,36,Male,Cardiff,BT71 6PH,£15–25k,757,Active,Spouse
CUST04301,72,Male,Belfast,SW69 4VW,£25–40k,643,Active,Spouse
CUST04302,24,Male,Liverpool,B13 2RT,<£15k,792,Active,Spouse
CUST04303,47,Female,Bristol,CF38 5FU,£40–60k,708,Active,Spouse
CUST04304,19,Other,Glasgow,BS36 9YQ,£25–40k,721,Active,Spouse
CUST04305,62,Female,Glasgow,BT97 8SL,<£15k,768,Active,Spouse
CUST04306,55,Female,Edinburgh,B72 6YP,£40–60k,632,Active,Spouse
CUST04307,18,Female,Liverpool,BT45 9EQ,£40–60k,632,Active,Spouse
CUST04308,21,Female,Manchester,BT7 3EC,£25–40k,747,Active,Spouse
CUST04309,35,Male,Edinburgh,BT60 9TV,>£60k,738,Active,Spouse
CUST04310,45,Male,Manchester,B39 9RG,£40–60k,661,Active,Spouse
CUST04311,31,Female,Belfast,EH11 8AK,£25–40k,657,Active,Spouse
CUST04312,24,Female,Belfast,CF39 5KZ,£40–60k,810,Active,Spouse
CUST04313,43,Female,Manchester,G27 7PY,£25–40k,701,Active,Spouse
CUST04314,44,Female,Birmingham,CF51 9DC,<£15k,746,Active,Spouse
CUST04315,32,Male,Birmingham,LS82 1GQ,<£15k,772,Active,Spouse
CUST04316,40,Male,Cardiff,L97 7RD,>£60k,678,Active,Spouse
CUST04317,65,Male,Manchester,BT32 8RC,£25–40k,650,Active,Spouse
CUST04318,51,Female,Glasgow,L74 1AX,£25–40k,699,Active,Spouse
CUST04319,35,Female,Belfast,BT81 3DO,<£15k,735,Active,Spouse
CUST04320,27,Female,Edinburgh,BT7 6KE,£25–40k,660,Active,Spouse
CUST04321,46,Male,Cardiff,BS55 4HZ,£40–60k,799,Active,Spouse
CUST04322,68,Female,Liverpool,M81 6XQ,<£15k,726,Active,Spouse
CUST04323,40,Other,Cardiff,SW97 8XA,£25–40k,580,Active,Spouse
CUST04324,59,Male,Liverpool,LS17 7AX,<£15k,765,Active,Spouse
CUST04325,72,Other,Manchester,M74 4ZS,£15–25k,725,Active,Spouse
CUST04326,41,Female,Manchester,SW32 9ES,£25–40k,750,Active,Spouse
CUST04327,44,Female,Edinburgh,G18 6LD,<£15k,690,Active,Spouse
CUST04328,21,Female,Leeds,BS6 1WQ,£40–60k,746,Active,Spouse
CUST04329,47,Male,Liverpool,CF13 9WD,£40–60k,791,Active,Spouse
CUST04330,36,Male,London,G42 1EJ,£40–60k,647,Active,Spouse
CUST04331,61,Male,Leeds,EH27 7CK,<£15k,779,Active,Spouse
CUST04332,45,Male,Cardiff,EH27 7YM,£25–40k,753,Active,Spouse
CUST04333,40,Male,Birmingham,EH11 4WL,£15–25k,684,Active,Spouse
CUST04334,51,Female,Cardiff,BT52 4GL,£25–40k,683,Active,Spouse
CUST04335,48,Male,Leeds,BT8 1UK,£40–60k,706,Active,Spouse
CUST04336,28,Male,Cardiff,L97 7CL,£25–40k,715,Active,Spouse
CUST04337,28,Female,Glasgow,EH86 4CU,£40–60k,747,Active,Spouse
CUST04338,61,Female,Liverpool,BS49 4SP,£25–40k,690,Active,Spouse
CUST04339,69,Male,Belfast,B46 6ZD,<£15k,778,Active,Spouse
CUST04340,49,Female,Manchester,BS38 4MV,£40–60k,684,Active,Spouse
CUST04341,60,Male,Belfast,SW85 3QH,£25–40k,801,Active,Spouse
CUST04342,50,Male,Edinburgh,EH24 8AF,>£60k,813,Active,Spouse
CUST04343,37,Female,Cardiff,BT54 7NA,>£60k,741,Active,Spouse
CUST04344,45,Male,Liverpool,LS38 3QC,£25–40k,644,Active,Spouse
CUST04345,39,Male,Bristol,G33 2WV,<£15k,765,Active,Spouse
CUST04346,43,Female,Bristol,M5 2TW,£15–25k,668,Active,Spouse
CUST04347,65,Male,Edinburgh,L82 4KR,£25–40k,763,Active,Spouse
CUST04348,39,Male,Glasgow,BS34 1LD,£25–40k,816,Active,Spouse
CUST04349,44,Male,London,LS86 9RA,£25–40k,721,Active,Spouse
CUST04350,46,Male,Birmingham,EH28 1IE,<£15k,652,Active,Spouse
CUST04351,42,Male,Edinburgh,BS27 7EQ,<£15k,699,Active,Spouse
CUST04352,18,Female,Manchester,G82 5VI,£25–40k,718,Active,Spouse
CUST04353,58,Male,Edinburgh,M68 4SK,<£15k,636,Active,Spouse
CUST04354,55,Female,Leeds,SW74 7SZ,£25–40k,769,Active,Spouse
CUST04355,18,Male,London,BS64 7IW,£25–40k,692,Active,Spouse
CUST04356,73,Female,Belfast,SW73 3FQ,£15–25k,717,Active,Spouse
CUST04357,18,Female,Cardiff,G79 9OY,£25–40k,626,Active,Spouse
CUST04358,49,Female,Glasgow,L97 6DW,£40–60k,739,Active,Spouse
CUST04359,46,Female,Leeds,L69 8EP,<£15k,716,Active,Spouse
CUST04360,46,Female,Manchester,EH35 4AU,£25–40k,663,Active,Spouse
CUST04361,46,Female,Bristol,CF72 2ZD,£15–25k,611,Active,Spouse
CUST04362,40,Male,Bristol,G93 1GJ,£15–25k,735,Active,Spouse
CUST04363,32,Female,Leeds,BT65 9CQ,£15–25k,686,Active,Spouse
CUST04364,47,Male,Edinburgh,LS71 8OU,£25–40k,810,Active,Spouse
CUST04365,60,Male,Liverpool,CF29 4GM,£25–40k,609,Active,Spouse
CUST04366,77,Male,Glasgow,EH58 1ID,<£15k,786,Active,Spouse
CUST04367,48,Male,Leeds,SW78 1TD,£25–40k,751,Active,Spouse
CUST04368,34,Female,Liverpool,LS66 7AF,£40–60k,699,Active,Spouse
CUST04369,33,Female,Cardiff,B51 3LI,£15–25k,738,Active,Spouse
CUST04370,82,Male,Birmingham,SW34 2UF,£40–60k,678,Active,Spouse
CUST04371,43,Female,Leeds,M79 1XU,£25–40k,701,Active,Spouse
CUST04372,40,Female,Liverpool,EH60 3AI,£15–25k,735,Active,Spouse
CUST04373,62,Female,Glasgow,M3 1WW,£15–25k,668,Active,Spouse
CUST04374,45,Male,Edinburgh,BT91 5DS,£40–60k,743,Active,Spouse
CUST04375,32,Female,Leeds,B35 6YH,£40–60k,629,Active,Spouse
CUST04376,36,Female,Cardiff,M8 8WT,>£60k,746,Active,Spouse
CUST04377,31,Female,Glasgow,M82 3EY,£15–25k,671,Active,Spouse
CUST04378,45,Female,Glasgow,CF60 1SX,>£60k,711,Active,Spouse
CUST04379,43,Male,Cardiff,EH20 7IS,<£15k,702,Active,Spouse
CUST04380,23,Male,Bristol,LS24 3LC,£25–40k,664,Active,Spouse
CUST04381,57,Male,Edinburgh,G19 3JA,£40–60k,660,Active,Spouse
CUST04382,48,Male,Glasgow,LS23 7DD,>£60k,706,Active,Spouse
CUST04383,56,Male,Cardiff,BT7 1GJ,£25–40k,754,Active,Spouse
CUST04384,62,Female,Bristol,CF56 2WM,<£15k,791,Active,Spouse
CUST04385,31,Male,Leeds,SW61 1ER,<£15k,583,Active,Spouse
CUST04386,39,Female,Bristol,EH89 3BE,<£15k,642,Active,Spouse
CUST04387,33,Female,London,SW77 6YZ,£25–40k,732,Active,Spouse
CUST04388,61,Male,Leeds,BS54 3CS,<£15k,714,Active,Spouse
CUST04389,35,Male,Liverpool,LS53 9SA,£40–60k,717,Active,Spouse
CUST04390,56,Female,London,L60 8TK,£15–25k,616,Active,Spouse
CUST04391,40,Male,London,SW13 8HE,<£15k,687,Active,Spouse
CUST04392,42,Male,Liverpool,BT2 1ZO,£40–60k,649,Active,Spouse
CUST04393,49,Female,Leeds,BT60 2GY,<£15k,724,Active,Spouse
CUST04394,31,Male,London,EH22 3CD,£40–60k,783,Active,Spouse
CUST04395,27,Female,Leeds,CF49 1XQ,>£60k,660,Active,Spouse
CUST04396,26,Female,Edinburgh,M84 7PE,£40–60k,618,Active,Spouse
CUST04397,47,Female,Birmingham,M4 5KW,£15–25k,660,Active,Spouse
CUST04398,58,Male,Glasgow,BS15 8DS,£40–60k,650,Active,Spouse
CUST04399,35,Female,Birmingham,CF9 8AO,£40–60k,745,Active,Spouse
CUST04400,29,Male,Glasgow,G32 7BE,£25–40k,673,Active,Spouse
CUST04401,65,Male,Leeds,G38 3FL,<£15k,555,Active,Spouse
CUST04402,18,Female,Birmingham,M83 7AE,>£60k,616,Active,Spouse
CUST04403,68,Male,Liverpool,B28 5YC,>£60k,792,Active,Spouse
CUST04404,51,Male,Birmingham,SW75 5JX,£25–40k,718,Active,Spouse
CUST04405,24,Female,Edinburgh,EH24 7TA,>£60k,706,Active,Spouse
CUST04406,31,Female,Leeds,B54 6KD,£40–60k,756,Active,Spouse
CUST04407,59,Female,Leeds,B61 7CU,>£60k,666,Active,Spouse
CUST04408,52,Male,Edinburgh,BT39 9AV,£15–25k,721,Active,Spouse
CUST04409,43,Female,Birmingham,G45 6SR,£25–40k,648,Active,Spouse
CUST04410,38,Male,Liverpool,M49 1ED,>£60k,753,Active,Spouse
CUST04411,65,Male,Manchester,BT86 2KR,>£60k,678,Active,Spouse
CUST04412,67,Male,Belfast,M22 7RM,£25–40k,726,Active,Spouse
CUST04413,43,Male,Glasgow,BT69 7IP,<£15k,687,Active,Spouse
CUST04414,32,Male,Cardiff,BS66 7EG,£40–60k,735,Active,Spouse
CUST04415,70,Female,Edinburgh,BS8 1QQ,<£15k,692,Active,Spouse
CUST04416,30,Male,Glasgow,G59 5AQ,<£15k,745,Active,Spouse
CUST04417,38,Male,Leeds,EH85 9CS,>£60k,650,Active,Spouse
CUST04418,23,Male,Manchester,BT5 8JT,£15–25k,733,Active,Spouse
CUST04419,62,Female,Belfast,B11 7JB,£15–25k,628,Active,Spouse
CUST04420,40,Female,London,BS74 9YG,<£15k,686,Active,Spouse
CUST04421,33,Male,Bristol,BT94 3GZ,£40–60k,788,Active,Spouse
CUST04422,22,Female,Liverpool,LS36 9IQ,<£15k,726,Active,Spouse
CUST04423,54,Female,Bristol,G58 1QF,£15–25k,654,Active,Spouse
CUST04424,30,Female,Manchester,LS74 9NK,>£60k,663,Active,Spouse
CUST04425,18,Female,Glasgow,BS24 3WA,>£60k,804,Active,Spouse
CUST04426,37,Female,Birmingham,M22 4XX,£40–60k,675,Active,Spouse
CUST04427,74,Female,Edinburgh,B2 6KA,£40–60k,600,Active,Spouse
CUST04428,42,Male,Leeds,LS1 1AA,£25–40k,747,Active,Spouse
CUST04429,71,Male,Cardiff,CF49 4ZJ,<£15k,606,Active,Spouse
CUST04430,73,Female,Bristol,EH31 2TA,£25–40k,681,Active,Spouse
CUST04431,40,Female,London,CF67 2DI,£25–40k,629,Active,Spouse
CUST04432,46,Male,Manchester,BS1 1SC,£40–60k,815,Active,Spouse
CUST04433,45,Male,Bristol,BT97 3HE,<£15k,648,Active,Spouse
CUST04434,34,Female,Edinburgh,LS59 9YS,£40–60k,850,Active,Spouse
CUST04435,35,Female,Edinburgh,BT6 7AR,£25–40k,794,Active,Spouse
CUST04436,72,Female,Liverpool,G70 2RN,<£15k,611,Active,Spouse
CUST04437,28,Female,Edinburgh,G50 4BB,<£15k,639,Active,Spouse
CUST04438,36,Female,London,BT76 9IV,£40–60k,824,Active,Spouse
CUST04439,73,Female,Leeds,LS56 2DX,£25–40k,699,Active,Spouse
CUST04440,38,Male,Leeds,EH11 2QC,£15–25k,579,Active,Spouse
CUST04441,48,Female,Liverpool,M85 9UL,£25–40k,705,Active,Spouse
